,ZIP,LEN,REVENUE,COMPENSATION,EXPENSES,CONTRIBUTIONS,PROGREVENUE
37,11354.0,17.0,6241715.0,779218.0,6134729.0,5369435.0,246584.0
38,11355.0,5.0,269646.0,0.0,245768.0,111788.0,151930.0
39,11356.0,2.0,17350.0,0.0,21791.0,15058.0,0.0
40,11357.0,6.0,505907.0,81098.0,560718.0,478899.0,22356.0
41,11358.0,10.0,1689804.0,391609.0,1523208.0,1244766.0,450514.0
42,11359.0,0.0,0.0,0.0,0.0,0.0,0.0
43,11360.0,4.0,358140.0,97480.0,235151.0,342174.0,13471.0
44,11361.0,3.0,324955.0,0.0,259928.0,267212.0,37086.0
45,11362.0,3.0,138819.0,0.0,97962.0,138384.0,0.0
46,11363.0,4.0,352181.0,0.0,339223.0,196223.0,132682.0
47,11364.0,2.0,114129.0,0.0,124509.0,515.0,112812.0
48,11365.0,6.0,795867.0,218425.0,890852.0,321541.0,473387.0
49,11366.0,1.0,14572.0,0.0,10566.0,0.0,11525.0
50,11367.0,2.0,677798.0,203012.0,758792.0,359933.0,281740.0
51,11368.0,6.0,29228406.0,12552424.0,29988183.0,23358360.0,4124900.0
52,11369.0,0.0,0.0,0.0,0.0,0.0,0.0
53,11370.0,3.0,415665.0,160410.0,359631.0,249922.0,165743.0
54,11371.0,0.0,0.0,0.0,0.0,0.0,0.0
55,11372.0,10.0,656882.0,0.0,581312.0,414818.0,175656.0
56,11373.0,6.0,650207.0,53750.0,577086.0,520933.0,99521.0
57,11374.0,2.0,12748.0,0.0,13572.0,12748.0,0.0
58,11375.0,6.0,330680.0,37624.0,332461.0,54036.0,276457.0
59,11377.0,7.0,392520.0,0.0,338347.0,223574.0,96241.0
60,11378.0,2.0,45871.0,0.0,143214.0,26634.0,16930.0
61,11379.0,1.0,23952.0,0.0,21230.0,11977.0,11975.0
62,11380.0,0.0,0.0,0.0,0.0,0.0,0.0
63,11381.0,0.0,0.0,0.0,0.0,0.0,0.0
64,11385.0,5.0,440163.0,0.0,399455.0,280185.0,158389.0
65,11386.0,0.0,0.0,0.0,0.0,0.0,0.0
66,11411.0,0.0,0.0,0.0,0.0,0.0,0.0
67,11412.0,4.0,275461.0,0.0,231639.0,162580.0,47983.0
68,11413.0,1.0,44706.0,0.0,44506.0,200.0,44506.0
69,11414.0,1.0,28844.0,0.0,33662.0,3253.0,25591.0
70,11415.0,4.0,57011.0,0.0,59018.0,4604.0,54804.0
71,11416.0,1.0,0.0,0.0,0.0,0.0,0.0
72,11417.0,1.0,30678.0,0.0,46220.0,31282.0,0.0
73,11418.0,6.0,512750.0,100277.0,500132.0,353650.0,156941.0
74,11419.0,0.0,0.0,0.0,0.0,0.0,0.0
75,11420.0,4.0,230105.0,0.0,221029.0,184197.0,42279.0
76,11421.0,1.0,68783.0,0.0,69209.0,57133.0,11650.0
77,11422.0,2.0,76509.0,0.0,81274.0,29848.0,46661.0
78,11423.0,0.0,0.0,0.0,0.0,0.0,0.0
79,11424.0,1.0,68990.0,0.0,79195.0,68990.0,0.0
80,11425.0,0.0,0.0,0.0,0.0,0.0,0.0
81,11426.0,3.0,165112.0,0.0,139291.0,126034.0,38711.0
82,11427.0,2.0,150.0,0.0,0.0,0.0,150.0
83,11428.0,3.0,30818.0,0.0,27870.0,0.0,800.0
84,11429.0,0.0,0.0,0.0,0.0,0.0,0.0
85,11430.0,0.0,0.0,0.0,0.0,0.0,0.0
86,11431.0,0.0,0.0,0.0,0.0,0.0,0.0
87,11432.0,5.0,2036505.0,819111.0,2035315.0,1024829.0,985951.0
88,11433.0,0.0,0.0,0.0,0.0,0.0,0.0
89,11434.0,3.0,1478285.0,695867.0,1546917.0,313028.0,1165224.0
90,11435.0,1.0,15709.0,0.0,16073.0,55.0,15654.0
91,11436.0,2.0,53250.0,0.0,47287.0,0.0,53250.0
92,11439.0,1.0,104616.0,0.0,44396.0,104616.0,0.0
93,11451.0,0.0,0.0,0.0,0.0,0.0,0.0
94,10451.0,6.0,5717268.0,2007339.0,5253698.0,5617114.0,177970.0
95,10452.0,3.0,663025.0,208902.0,680188.0,614473.0,47784.0
96,10453.0,2.0,74504.0,0.0,118522.0,79868.0,1557.0
97,10454.0,3.0,330282.0,64816.0,294388.0,288313.0,41837.0
98,10455.0,1.0,205495.0,30000.0,177652.0,119945.0,85430.0
99,10456.0,4.0,8672534.0,4187306.0,7584342.0,7704755.0,1116927.0
100,10457.0,1.0,170363.0,0.0,206310.0,0.0,170362.0
101,10458.0,2.0,607704.0,331222.0,617847.0,260757.0,342652.0
102,10459.0,1.0,44099.0,0.0,44531.0,44099.0,0.0
103,10460.0,1.0,568558.0,203361.0,477629.0,482059.0,64279.0
104,10461.0,9.0,1911850.0,610129.0,1994971.0,1566296.0,345226.0
105,10462.0,1.0,4303.0,0.0,4286.0,4303.0,0.0
106,10463.0,6.0,1899786.0,462225.0,1993164.0,704926.0,1195116.0
107,10464.0,3.0,654926.0,179656.0,648113.0,213795.0,376806.0
108,10465.0,1.0,64398.0,16950.0,34995.0,20325.0,986.0
109,10466.0,3.0,64863.0,0.0,70252.0,36362.0,0.0
110,10467.0,5.0,1466717.0,551074.0,1283313.0,1055526.0,268358.0
111,10468.0,4.0,2253337.0,557213.0,2343501.0,678942.0,1242403.0
112,10469.0,5.0,89654.0,0.0,89042.0,85754.0,3900.0
113,10470.0,1.0,685384.0,0.0,669941.0,701810.0,0.0
114,10471.0,5.0,188392.0,0.0,173066.0,117372.0,69554.0
115,10472.0,5.0,73589.0,0.0,84977.0,47581.0,26001.0
116,10473.0,0.0,0.0,0.0,0.0,0.0,0.0
117,10474.0,2.0,238633.0,0.0,238386.0,238633.0,0.0
118,10475.0,1.0,0.0,0.0,0.0,0.0,0.0
119,11004.0,2.0,40452.0,0.0,20005.0,40452.0,0.0
120,11005.0,1.0,186519.0,0.0,141675.0,159959.0,0.0
121,10001.0,75.0,84630476.0,25471145.0,81483751.0,33636684.0,40656246.0
122,10002.0,30.0,32500667.0,16068631.0,38682889.0,19272884.0,13253905.0
123,10003.0,116.0,153597493.0,54646287.0,138633998.0,87018430.0,58169903.0
124,10004.0,19.0,19802029.0,6073647.0,16876457.0,6132813.0,12053896.0
125,10005.0,8.0,17799091.0,1420588.0,17339673.0,15684019.0,1040550.0
126,10006.0,1.0,17046930.0,7900625.0,12461149.0,16882164.0,60000.0
127,10007.0,12.0,5345770.0,1511540.0,5062445.0,1893859.0,2634853.0
128,10008.0,4.0,454237.0,22510.0,409554.0,178336.0,171182.0
129,10009.0,24.0,4441665.0,889292.0,3982190.0,2550696.0,1758208.0
130,10010.0,21.0,11092730.0,2739566.0,11349454.0,4947865.0,2418009.0
131,10011.0,66.0,91219002.0,29792866.0,93925227.0,45198548.0,23764993.0
132,10012.0,47.0,50489899.0,7830851.0,42722392.0,12659981.0,6830166.0
133,10013.0,75.0,31796124.0,8799977.0,31219751.0,22820891.0,5344768.0
134,10014.0,41.0,126201452.0,27582568.0,90579198.0,102722916.0,17276602.0
135,10015.0,0.0,0.0,0.0,0.0,0.0,0.0
136,10016.0,48.0,30355396.0,7448957.0,29614217.0,15940380.0,12046713.0
137,10017.0,38.0,244724048.0,74850392.0,226543317.0,84559365.0,155732557.0
138,10018.0,81.0,343206650.0,55690494.0,151900462.0,245849182.0,80874157.0
139,10019.0,91.0,830719742.0,164807650.0,503401597.0,430814455.0,134359632.0
140,10020.0,3.0,10553173.0,1045269.0,6792081.0,7778868.0,0.0
141,10021.0,27.0,49588269.0,15017896.0,43000547.0,21505128.0,5620292.0
142,10022.0,65.0,54566213.0,14282615.0,51878857.0,26252983.0,13152892.0
143,10023.0,79.0,944887157.0,359202794.0,820543845.0,443172549.0,412937808.0
144,10024.0,48.0,303329950.0,83970990.0,223492102.0,217166773.0,35719306.0
145,10025.0,80.0,19226108.0,5845162.0,18876971.0,9323368.0,6936665.0
146,10026.0,4.0,659021.0,0.0,373041.0,383396.0,6085.0
147,10027.0,31.0,73824760.0,26034955.0,72438789.0,17838197.0,51685575.0
148,10028.0,19.0,594539535.0,132802057.0,447041103.0,352924703.0,9277000.0
149,10029.0,18.0,27375239.0,7520508.0,18453934.0,22679713.0,2834404.0
150,10030.0,9.0,5608651.0,2397369.0,5702376.0,3463321.0,1907409.0
151,10031.0,12.0,8265329.0,3319604.0,9243391.0,5450199.0,2606218.0
152,10032.0,15.0,9885818.0,2264968.0,11202648.0,3317733.0,236043.0
153,10033.0,12.0,735352.0,169792.0,707260.0,281294.0,395952.0
154,10034.0,16.0,1264565.0,85968.0,1266128.0,886378.0,411395.0
155,10035.0,8.0,16678177.0,8099221.0,15789862.0,6753509.0,9880303.0
156,10036.0,79.0,179442340.0,61702677.0,169439048.0,88008429.0,76632239.0
157,10037.0,1.0,95734.0,0.0,81268.0,61970.0,34184.0
158,10038.0,21.0,9423458.0,3406832.0,9486013.0,7466713.0,615945.0
159,10039.0,5.0,7552800.0,3105921.0,5201876.0,6167953.0,1069815.0
160,10040.0,9.0,774842.0,151199.0,888343.0,435382.0,262428.0
161,10041.0,0.0,0.0,0.0,0.0,0.0,0.0
162,10043.0,0.0,0.0,0.0,0.0,0.0,0.0
163,10044.0,3.0,174052.0,0.0,132227.0,89526.0,80436.0
164,10045.0,0.0,0.0,0.0,0.0,0.0,0.0
165,10046.0,0.0,0.0,0.0,0.0,0.0,0.0
166,10048.0,0.0,0.0,0.0,0.0,0.0,0.0
167,10055.0,0.0,0.0,0.0,0.0,0.0,0.0
168,10065.0,12.0,2144250.0,429165.0,2406841.0,1429781.0,527215.0
169,10069.0,2.0,27750.0,0.0,26700.0,23750.0,4000.0
170,10072.0,0.0,0.0,0.0,0.0,0.0,0.0
171,10075.0,17.0,15349349.0,4382311.0,17814636.0,3908924.0,7672335.0
172,11101.0,28.0,24355087.0,7626391.0,23016188.0,14097096.0,9491856.0
173,11102.0,4.0,379458.0,37890.0,269470.0,189083.0,188436.0
174,11103.0,9.0,384348.0,64627.0,413016.0,219327.0,165008.0
175,11104.0,8.0,1146554.0,198097.0,956635.0,785765.0,358415.0
176,11105.0,16.0,1575900.0,156478.0,1662545.0,1166708.0,262067.0
177,11106.0,14.0,23904804.0,5730264.0,13999609.0,7741522.0,1847243.0
178,10081.0,0.0,0.0,0.0,0.0,0.0,0.0
179,10080.0,0.0,0.0,0.0,0.0,0.0,0.0
180,11109.0,0.0,0.0,0.0,0.0,0.0,0.0
181,11120.0,0.0,0.0,0.0,0.0,0.0,0.0
182,10101.0,5.0,349198.0,0.0,342553.0,141250.0,205949.0
183,10102.0,0.0,0.0,0.0,0.0,0.0,0.0
184,10103.0,1.0,14.0,0.0,0.0,0.0,0.0
185,10104.0,3.0,3653917.0,488140.0,1968480.0,3372746.0,0.0
186,10105.0,1.0,661920.0,0.0,669459.0,349620.0,312300.0
187,10106.0,0.0,0.0,0.0,0.0,0.0,0.0
188,10107.0,3.0,3388524.0,1346819.0,3299530.0,1520468.0,931091.0
189,10108.0,8.0,711608.0,96526.0,630640.0,619566.0,82825.0
190,10109.0,0.0,0.0,0.0,0.0,0.0,0.0
191,10110.0,2.0,134935.0,131400.0,633543.0,0.0,15245.0
192,10111.0,0.0,0.0,0.0,0.0,0.0,0.0
193,10112.0,1.0,476634.0,299472.0,613647.0,420030.0,0.0
194,10113.0,8.0,2034916.0,62925.0,718871.0,1742187.0,273408.0
195,10114.0,0.0,0.0,0.0,0.0,0.0,0.0
196,10115.0,4.0,2871837.0,1266428.0,2865795.0,1983502.0,875175.0
197,10116.0,1.0,9150.0,0.0,7103.0,0.0,9150.0
198,10117.0,0.0,0.0,0.0,0.0,0.0,0.0
199,10118.0,3.0,1057740.0,103256.0,1037784.0,542110.0,0.0
200,10119.0,4.0,1183881.0,588907.0,1771152.0,781071.0,25000.0
201,10120.0,0.0,0.0,0.0,0.0,0.0,0.0
202,10121.0,0.0,0.0,0.0,0.0,0.0,0.0
203,10122.0,2.0,395715.0,127084.0,366705.0,317179.0,67856.0
204,10123.0,1.0,-25892.0,15800.0,209428.0,0.0,0.0
205,10125.0,0.0,0.0,0.0,0.0,0.0,0.0
206,10128.0,32.0,91016639.0,38515314.0,95078293.0,27709239.0,46188992.0
207,10154.0,0.0,0.0,0.0,0.0,0.0,0.0
208,10129.0,0.0,0.0,0.0,0.0,0.0,0.0
209,10130.0,0.0,0.0,0.0,0.0,0.0,0.0
210,10133.0,0.0,0.0,0.0,0.0,0.0,0.0
211,10156.0,0.0,0.0,0.0,0.0,0.0,0.0
212,10138.0,0.0,0.0,0.0,0.0,0.0,0.0
213,10150.0,5.0,620105.0,25000.0,573308.0,530060.0,46513.0
214,10151.0,0.0,0.0,0.0,0.0,0.0,0.0
215,10152.0,0.0,0.0,0.0,0.0,0.0,0.0
216,10153.0,2.0,2246474.0,143486.0,15976486.0,2182124.0,0.0
217,11690.0,0.0,0.0,0.0,0.0,0.0,0.0
218,11691.0,1.0,4950.0,0.0,0.0,4950.0,0.0
219,11692.0,0.0,0.0,0.0,0.0,0.0,0.0
220,11693.0,0.0,0.0,0.0,0.0,0.0,0.0
221,11694.0,2.0,583865.0,457185.0,613773.0,298091.0,273851.0
222,11695.0,1.0,251028.0,0.0,200531.0,45633.0,205395.0
223,10155.0,1.0,599677.0,186279.0,523774.0,533310.0,66367.0
224,11697.0,1.0,4498.0,0.0,4163.0,660.0,3834.0
225,10158.0,1.0,506167.0,10000.0,477378.0,0.0,0.0
226,10163.0,22.0,12770763.0,375175.0,5402719.0,1650207.0,9858474.0
227,10159.0,4.0,152449.0,0.0,140555.0,132973.0,19476.0
228,10165.0,1.0,158060.0,0.0,130379.0,0.0,158060.0
229,10166.0,0.0,0.0,0.0,0.0,0.0,0.0
230,10167.0,0.0,0.0,0.0,0.0,0.0,0.0
231,10168.0,4.0,186507.0,0.0,183116.0,99545.0,1120.0
232,10162.0,0.0,0.0,0.0,0.0,0.0,0.0
233,10170.0,2.0,253398.0,0.0,455902.0,253397.0,0.0
234,10169.0,0.0,0.0,0.0,0.0,0.0,0.0
235,10171.0,1.0,600180.0,50000.0,692884.0,600000.0,0.0
236,10173.0,0.0,0.0,0.0,0.0,0.0,0.0
237,10174.0,0.0,0.0,0.0,0.0,0.0,0.0
238,10175.0,1.0,7814.0,0.0,7554.0,7125.0,0.0
239,10176.0,1.0,169401.0,3875.0,1119998.0,168178.0,0.0
240,11201.0,41.0,53072720.0,16813920.0,44153097.0,29139194.0,21848927.0
241,11202.0,5.0,945780.0,82240.0,477722.0,768616.0,156880.0
242,11203.0,4.0,2827596.0,1743450.0,2987833.0,2818383.0,8994.0
243,11204.0,2.0,160129.0,0.0,162414.0,61609.0,95585.0
244,11205.0,9.0,2340480.0,434783.0,2580167.0,633189.0,1438186.0
245,11206.0,12.0,2039128.0,597387.0,1883189.0,1361630.0,544837.0
246,11207.0,2.0,4021288.0,2535411.0,4637335.0,4021288.0,0.0
247,11208.0,1.0,230.0,0.0,576.0,230.0,0.0
248,11209.0,14.0,978210.0,375337.0,1031895.0,679166.0,300215.0
249,11210.0,3.0,1350962.0,566535.0,1396899.0,726262.0,628814.0
250,11211.0,11.0,1468052.0,134075.0,1267529.0,792651.0,594251.0
251,11212.0,1.0,27369.0,0.0,26769.0,12219.0,15150.0
252,11213.0,5.0,7418464.0,4331943.0,11354014.0,4995969.0,1488062.0
253,11214.0,7.0,2075162.0,435292.0,2987957.0,404569.0,340844.0
254,11215.0,35.0,4666777.0,1464915.0,5251497.0,1955233.0,2735630.0
255,11216.0,9.0,1620190.0,252171.0,1199722.0,1162865.0,422405.0
256,11217.0,49.0,100163804.0,42131869.0,103651668.0,58920916.0,39113561.0
257,11218.0,16.0,3749063.0,441482.0,3885670.0,1273481.0,2272797.0
258,11219.0,2.0,2225118.0,16339.0,2187594.0,2065679.0,158400.0
259,11220.0,6.0,883248.0,141285.0,879018.0,629817.0,224462.0
260,11221.0,3.0,420252.0,15759.0,382875.0,338847.0,81405.0
261,11222.0,10.0,4005446.0,856349.0,2477392.0,3152048.0,721354.0
262,11223.0,8.0,1268024.0,348133.0,1224634.0,454327.0,768790.0
263,11224.0,3.0,1082866.0,42740.0,1264976.0,215311.0,650036.0
264,11225.0,10.0,2456951.0,882067.0,2859661.0,1389365.0,1045197.0
265,11226.0,5.0,1190064.0,153113.0,1114110.0,485480.0,704480.0
266,10199.0,0.0,0.0,0.0,0.0,0.0,0.0
267,11228.0,3.0,108484.0,0.0,103887.0,83695.0,19875.0
268,11229.0,8.0,736027.0,42815.0,497442.0,99319.0,408150.0
269,11230.0,1.0,4650.0,0.0,2963.0,4650.0,0.0
270,11231.0,19.0,2677451.0,525380.0,2228388.0,1636377.0,840787.0
271,11232.0,8.0,3201757.0,815757.0,3215804.0,2466204.0,647998.0
272,11233.0,4.0,1745721.0,615116.0,1604853.0,1499431.0,246290.0
273,11234.0,3.0,151956.0,48000.0,282831.0,3035.0,142247.0
274,11235.0,6.0,1441798.0,49773.0,1408850.0,767225.0,658843.0
275,11236.0,3.0,74553.0,0.0,75320.0,42255.0,32298.0
276,11237.0,7.0,749341.0,157055.0,663980.0,585863.0,121644.0
277,11238.0,20.0,35315023.0,18485415.0,48009101.0,21428869.0,6324181.0
278,11239.0,0.0,0.0,0.0,0.0,0.0,0.0
279,11240.0,0.0,0.0,0.0,0.0,0.0,0.0
280,11241.0,0.0,0.0,0.0,0.0,0.0,0.0
281,11242.0,1.0,20490.0,0.0,40493.0,12723.0,7767.0
282,11243.0,0.0,0.0,0.0,0.0,0.0,0.0
283,10172.0,0.0,0.0,0.0,0.0,0.0,0.0
284,11245.0,0.0,0.0,0.0,0.0,0.0,0.0
285,11247.0,0.0,0.0,0.0,0.0,0.0,0.0
286,11249.0,6.0,4158954.0,1414518.0,3597233.0,2849699.0,1431664.0
287,11251.0,0.0,0.0,0.0,0.0,0.0,0.0
288,11252.0,0.0,0.0,0.0,0.0,0.0,0.0
289,11256.0,0.0,0.0,0.0,0.0,0.0,0.0
